TOWNSHIPID;TOWN_NAME_DESC
3381;NATURENA EXT.16
3382;NATURENA EXT.17
3383;NATURENA EXT.19
3384;NATURENA EXT.20
3385;NATURENA EXT.21
3386;NATURENA EXT.24
3387;NATURENA EXT.25
3388;NATURENA EXT.26
3389;NEEDWOOD
3390;NEEDWOOD EXT.4
3391;NEEDWOOD EXT.5
3392;NEEDWOOD EXT.7
3393;NEEDWOOD EXT.8
3394;NEEDWOOD EXT.21
3395;NEEDWOOD EXT.22
3396;NEW BRIGHTON
3397;NEW CENTRE
3398;NEW CENTRE EXT.1
3399;NEW DOORNFONTEIN
3400;NEWCLARE
3401;NEWLANDS
3402;NEWLANDS 757-JR
3403;NEWTOWN
3404;NEWTOWN EXT.1
3405;NEWTOWN EXT.2
3406;NIETGEDACHT
3407;NIETGEDACHT 535-JQ
3408;NOMZAMO
3409;NOOITGEDACHT 534-JQ
3410;NOORDERKRANS EXT.2
3411;NOORDGESIG
3412;NOORDGESIG EXT.1
3413;NOORDHANG
3414;NOORDHANG EXT.3
3415;NOORDHANG EXT.4
3416;NOORDHANG EXT.7
3417;NOORDHANG EXT.8
3418;NOORDHANG EXT.11
3419;NOORDHANG EXT.14
3420;NOORDHANG EXT.18
3421;NOORDHANG EXT.20
3422;NOORDHANG EXT.21
3423;NOORDHANG EXT.22
3424;NOORDHANG EXT.23
3425;NOORDHANG EXT.25
3426;NOORDHANG EXT.26
3427;NOORDHANG EXT.29
3428;NOORDHANG EXT.33
3429;NOORDHANG EXT.36
3430;NOORDHANG EXT.38
3431;NOORDHANG EXT.39
3432;NOORDHANG EXT.42
3433;NOORDHANG EXT.44
3434;NOORDHANG EXT.45
3435;NOORDHANG EXT.46
3436;NOORDHANG EXT.49
3437;NOORDHANG EXT.50
3438;NOORDHANG EXT.51
3439;NOORDHANG EXT.54
3440;NOORDHANG EXT.56
3441;NOORDHANG EXT.58
3442;NOORDHANG EXT.60
3443;NOORDHANG EXT.62
3444;NOORDHANG EXT.63
3445;NOORDHANG EXT.66
3446;NOORDHANG EXT.67
3447;NOORDHANG EXT.68
3448;NOORDHANG EXT.70
3449;NOORDHANG EXT.71
3450;NOORDHANG EXT.73
3451;NOORDHANG EXT.76
3452;NOORDHANG EXT.77
3453;NOORDHANG EXT.82
3454;NOORDHANG EXT.90
3455;NOORDHANG EXT.91
3456;NOORDHANG EXT.93
3457;NOORDWYK
3458;NOORDWYK EXT.1
3459;NOORDWYK EXT.2
3460;NOORDWYK EXT.3
3461;NOORDWYK EXT.5
3462;NOORDWYK EXT.6
3463;NOORDWYK EXT.7
3464;NOORDWYK EXT.9
3465;NOORDWYK EXT.10
3466;NOORDWYK EXT.11
3467;NOORDWYK EXT.14
3468;NOORDWYK EXT.15
3469;NOORDWYK EXT.16
3470;NOORDWYK EXT.18
3471;NOORDWYK EXT.19
3472;NOORDWYK EXT.20
3473;NOORDWYK EXT.21
3474;NOORDWYK EXT.23
3475;NOORDWYK EXT.28
3476;NOORDWYK EXT.31
3477;NOORDWYK EXT.32
3478;NOORDWYK EXT.33
3479;NOORDWYK EXT.37
3480;NOORDWYK EXT.41
3481;NOORDWYK EXT.43
3482;NOORDWYK EXT.47
3483;NOORDWYK EXT.48
3484;NOORDWYK EXT.50
3485;NOORDWYK EXT.51
3486;NOORDWYK EXT.52
3487;NOORDWYK EXT.53
3488;NOORDWYK EXT.54
3489;NOORDWYK EXT.55
3490;NOORDWYK EXT.58
3491;NOORDWYK EXT.59
3492;NOORDWYK EXT.61
3493;NOORDWYK EXT.62
3494;NOORDWYK EXT.63
3495;NOORDWYK EXT.64
3496;NOORDWYK EXT.65
3497;NOORDWYK EXT.66
3498;NOORDWYK EXT.69
3499;NOORDWYK EXT.71
3500;NOORDWYK EXT.72
3501;NOORDWYK EXT.73
3502;NOORDWYK EXT.74
3503;NOORDWYK EXT.76
3504;NOORDWYK EXT.77
3505;NOORDWYK EXT.78
3506;NOORDWYK EXT.79
3507;NOORDWYK EXT.80
3508;NOORDWYK EXT.81
3509;NOORDWYK EXT.82
3510;NOORDWYK EXT.85
3511;NOORDWYK EXT.87
3512;NOORDWYK EXT.88
3513;NOORDWYK EXT.91
3514;NOORDWYK EXT.93
3515;NOORDWYK EXT.94
3516;NOORDWYK EXT.95
3517;NOORDWYK EXT.97
3518;NOORDWYK EXT.98
3519;NOORDWYK EXT.100
3520;NORSCOT
3521;NORSCOT EXT.1
3522;NORSCOT EXT.2
3523;NORSCOT EXT.3
3524;NORTH CHAMPAGNE ESTATES A.H.
3525;NORTH DOORNFONTEIN
3526;NORTH RIDING EXT.1
3527;NORTH RIDING EXT.4
3528;NORTH RIDING EXT.5
3529;NORTH RIDING EXT.6
3530;NORTH RIDING EXT.10
3531;NORTH RIDING EXT.13
3532;NORTH RIDING EXT.16
3533;NORTH RIDING EXT.17
3534;NORTH RIDING EXT.19
3535;NORTH RIDING EXT.20
3536;NORTH RIDING EXT.21
3537;NORTH RIDING EXT.22
3538;NORTH RIDING EXT.23
3539;NORTH RIDING EXT.26
3540;NORTH RIDING EXT.27
3541;NORTH RIDING EXT.29
3542;NORTH RIDING EXT.30
3543;NORTH RIDING EXT.37
3544;NORTH RIDING EXT.38
3545;NORTH RIDING EXT.42
3546;NORTH RIDING EXT.43
3547;NORTH RIDING EXT.46
3548;NORTH RIDING EXT.51
3549;NORTH RIDING EXT.53
3550;NORTH RIDING EXT.54
3551;NORTH RIDING EXT.55
3552;NORTH RIDING EXT.57
3553;NORTH RIDING EXT.58
3554;NORTH RIDING EXT.59
3555;NORTH RIDING EXT.60
3556;NORTH RIDING EXT.61
3557;NORTH RIDING EXT.62
3558;NORTH RIDING EXT.63
3559;NORTH RIDING EXT.64
3560;NORTH RIDING EXT.66
3561;NORTH RIDING EXT.67
3562;NORTH RIDING EXT.69
3563;NORTH RIDING EXT.71
3564;NORTH RIDING EXT.72
3565;NORTH RIDING EXT.73
3566;NORTH RIDING EXT.74
3567;NORTH RIDING EXT.75
3568;NORTH RIDING EXT.76
3569;NORTH RIDING EXT.78
3570;NORTH RIDING EXT.79
3571;NORTH RIDING EXT.80
3572;NORTH RIDING EXT.82
3573;NORTH RIDING EXT.83
3574;NORTH RIDING EXT.84
3575;NORTH RIDING EXT.85
3576;NORTH RIDING EXT.86
3577;NORTH RIDING EXT.87
3578;NORTH RIDING EXT.88
3579;NORTH RIDING EXT.91
3580;NORTH RIDING EXT.92
3581;NORTH RIDING EXT.93
3582;NORTH RIDING EXT.94
3583;NORTH RIDING EXT.95
3584;NORTH RIDING EXT.101
3585;NORTH RIDING EXT.103
3586;NORTH RIDING EXT.110
3587;NORTH RIDING EXT.111
3588;NORTH RIDING EXT.113
3589;NORTH RIDING EXT.118
3590;NORTH RIDING EXT.120
3591;NORTH RIDING EXT.123
3592;NORTH RIDING EXT.124
3593;NORTH RIDING EXT.127
3594;NORTH RIDING EXT.128
3595;NORTH RIDING A.H.
3596;NORTH RIDING ESTATES
3597;NORTH RIDING ESTATES EXT.1
3598;NORTHCLIFF
3599;NORTHCLIFF EXT.1
3600;NORTHCLIFF EXT.2
3601;NORTHCLIFF EXT.3
3602;NORTHCLIFF EXT.4
3603;NORTHCLIFF EXT.5
3604;NORTHCLIFF EXT.6
3605;NORTHCLIFF EXT.7
3606;NORTHCLIFF EXT.8
3607;NORTHCLIFF EXT.9
3608;NORTHCLIFF EXT.10
3609;NORTHCLIFF EXT.12
3610;NORTHCLIFF EXT.13
3611;NORTHCLIFF EXT.14
3612;NORTHCLIFF EXT.15
3613;NORTHCLIFF EXT.16
3614;NORTHCLIFF EXT.17
3615;NORTHCLIFF EXT.18
3616;NORTHCLIFF EXT.19
3617;NORTHCLIFF EXT.20
3618;NORTHCLIFF EXT.21
3619;NORTHCLIFF EXT.22
3620;NORTHCLIFF EXT.23
3621;NORTHCLIFF EXT.25
3622;NORTHCLIFF EXT.26
3623;NORTHCLIFF EXT.30
3624;NORTHCLIFF EXT.31
3625;NORTHCLIFF EXT.32
3626;NORTHCLIFF EXT.33
3627;NORTHERNACRES
3628;NORTHGATE EXT.4
3629;NORTHGATE EXT.8
3630;NORTHGATE EXT.12
3631;NORTHGATE EXT.15
3632;NORTHGATE EXT.16
3633;NORTHGATE EXT.17
3634;NORTHGATE EXT.18
3635;NORTHGATE EXT.19
3636;NORTHGATE EXT.20
3637;NORTHGATE EXT.21
3638;NORTHGATE EXT.29
3639;NORTHGATE EXT.37
3640;NORTHGATE EXT.39
3641;NORTHGATE EXT.40
3642;NORTHGATE EXT.41
3643;NORTHGATE EXT.42
3644;NORTHGATE EXT.44
3645;NORTHGATE EXT.45
3646;NORTHGATE EXT.47
3647;NORTHGATE EXT.48
3648;NORTHGATE EXT.49
3649;NORTHGATE EXT.53
3650;NORTHGATE EXT.56
3651;NORTHGATE EXT.61
3652;NORTHGATE EXT.64
3653;NORTHVIEW 57-IR
3654;NORTHWOLD EXT.1
3655;NORTHWOLD EXT.2
3656;NORTHWOLD EXT.4
3657;NORTHWOLD EXT.6
3658;NORTHWOLD EXT.7
3659;NORTHWOLD EXT.8
3660;NORTHWOLD EXT.11
3661;NORTHWOLD EXT.12
3662;NORTHWOLD EXT.13
3663;NORTHWOLD EXT.14
3664;NORTHWOLD EXT.15
3665;NORTHWOLD EXT.16
3666;NORTHWOLD EXT.17
3667;NORTHWOLD EXT.18
3668;NORTHWOLD EXT.20
3669;NORTHWOLD EXT.21
3670;NORTHWOLD EXT.22
3671;NORTHWOLD EXT.23
3672;NORTHWOLD EXT.24
3673;NORTHWOLD EXT.26
3674;NORTHWOLD EXT.28
3675;NORTHWOLD EXT.38
3676;NORTHWOLD EXT.39
3677;NORTHWOLD EXT.40
3678;NORTHWOLD EXT.43
3679;NORTHWOLD EXT.44
3680;NORTHWOLD EXT.47
3681;NORTHWOLD EXT.49
3682;NORTHWOLD EXT.51
3683;NORTHWOLD EXT.52
3684;NORTHWOLD EXT.55
3685;NORTHWOLD EXT.56
3686;NORTHWOLD EXT.58
3687;NORTHWOLD EXT.59
3688;NORTHWOLD EXT.60
3689;NORTHWOLD EXT.61
3690;NORTHWOLD EXT.62
3691;NORTHWOLD EXT.63
3692;NORTHWOLD EXT.64
3693;NORTHWOLD EXT.66
3694;NORTHWOLD EXT.67
3695;NORTHWOLD EXT.68
3696;NORTHWOLD EXT.70
3697;NORTHWOLD EXT.71
3698;NORWOOD
3699;OAKDENE
3700;OAKDENE EXT.1
3701;OAKDENE EXT.2
3702;OAKDENE EXT.12
3703;OAKDENE EXT.13
3704;OAKDENE EXT.14
3705;OAKDENE EXT.15
3706;OAKDENE EXT.16
3707;OAKDENE EXT.17
3708;OAKDENE EXT.18
3709;OAKDENE EXT.19
3710;OAKDENE EXT.20
3711;OAKLANDS
3712;OAKMERE A.H.
3713;OBSERVATORY
3714;OBSERVATORY EXT
3715;OERDER PARK
3716;OLIEVENHOUTBOSCH 389-JR
3717;OLIEVENHOUTPOORT 196-IQ
3718;OLIEVENPOORT EXT.8
3719;OLIEVENPOORT EXT.13
3720;OLIEVENPOORT EXT.14
3721;OLIEVENPOORT EXT.39
3722;OLIEVENPOORT EXT.40
3723;OLIEVENPOORT EXT.41
3724;OLIEVENPOORT EXT.42
3725;OLIEVENPOORT EXT.43
3726;OLIEVENPOORT EXT.45
3727;OLIFANTSFONTEIN 410-JR
3728;OLIFANTSVLEI 316-IQ
3729;OLIFANTSVLEI 327-IQ
3730;OLIVEDALE EXT.1
3731;OLIVEDALE EXT.2
3732;OLIVEDALE EXT.3
3733;OLIVEDALE EXT.6
3734;OLIVEDALE EXT.7
3735;OLIVEDALE EXT.8
3736;OLIVEDALE EXT.10
3737;OLIVEDALE EXT.11
3738;OLIVEDALE EXT.17
3739;OLIVEDALE EXT.18
3740;OLIVEDALE EXT.20
3741;OLIVEDALE EXT.21
3742;OLIVEDALE EXT.25
3743;OLIVEDALE EXT.26
3744;OLIVEDALE EXT.27
3745;OLIVEDALE EXT.28
3746;OLIVEDALE EXT.29
3747;OLIVEDALE EXT.30
3748;OLIVEDALE EXT.31
3749;OLIVEDALE EXT.33
3750;OLIVEDALE EXT.34
3751;OLIVEDALE EXT.45
3752;OLIVEDALE EXT.47
3753;OLIVEDALE EXT.48
3754;OLIVEDALE 197-IQ
3755;ONTDEKKERSPARK
3756;ONTDEKKERSPARK EXT.1
3757;ONTEVREDEN 309-IQ
3758;OOSPOORT EXT.1
3759;OPHIRTON
3760;OPHIRTON EXT.1
3761;ORANGE FARM
3762;ORANGE FARM EXT.1
3763;ORANGE FARM EXT.2
3764;ORANGE FARM EXT.3
3765;ORANGE FARM EXT.4
3766;ORANGE FARM EXT.6
3767;ORANGE FARM EXT.7
3768;ORANGE FARM EXT.8
3769;ORANGE FARM EXT.9
3770;ORANGE FARM 371-IQ
3771;ORANGE GROVE
3772;ORCHARDS
3773;ORIENTAL PLAZA 48-IR
3774;ORLANDO
3775;ORLANDO EAST
3776;ORLANDO EKHAYA
3777;ORLANDO WEST
3778;ORLANDO WEST EXT.2
3779;ORLANDO WEST EXT.5
3780;ORLANDO WEST EXT
3781;ORMONDE
3782;ORMONDE EXT.1
3783;ORMONDE EXT.3
3784;ORMONDE EXT.5
3785;ORMONDE EXT.6
3786;ORMONDE EXT.7
3787;ORMONDE EXT.8
3788;ORMONDE EXT.9
3789;ORMONDE EXT.12
3790;ORMONDE EXT.13
3791;ORMONDE EXT.15
3792;ORMONDE EXT.16
3793;ORMONDE EXT.19
3794;ORMONDE EXT.20
3795;ORMONDE EXT.21
3796;ORMONDE EXT.22
3797;ORMONDE EXT.23
3798;ORMONDE EXT.24
3799;ORMONDE EXT.25
3800;ORMONDE EXT.26
3801;ORMONDE EXT.27
3802;ORMONDE EXT.28
3803;ORMONDE EXT.29
3804;ORMONDE EXT.30
3805;ORMONDE EXT.31
3806;ORMONDE EXT.32
3807;ORMONDE EXT.33
3808;ORMONDE EXT.34
3809;ORMONDE EXT.35
3810;ORMONDE EXT.36
3811;ORMONDE EXT.37
3812;ORMONDE EXT.38
3813;ORMONDE EXT.39
3814;ORMONDE EXT.40
3815;ORMONDE EXT.43
3816;ORMONDE EXT.44
3817;ORMONDE EXT.46
3818;ORMONDE EXT.49
3819;ORMONDE EXT.50
3820;ORMONDE EXT.51
3821;ORMONDE EXT.52
3822;ORMONDE 99-IR
3823;ORMONDE VIEW
3824;OSUMMIT
3825;PAARDEKRAAL 226-IQ
3826;PAARDERAND EXT.1
3827;PAARLSHOOP
3828;PAARLSHOOP EXT.1
3829;PAARLSHOOP EXT.3
3830;PAARLSHOOP EXT.4
3831;PAARLSHOOP EXT.6
3832;PAGEVIEW
3833;PAGEVIEW EXT.3
3834;PALMIETFONTEIN 141-IR
3835;PALMLANDS A.H.
3836;PANORAMA 200-IQ
3837;PANORAMA A.H.
3838;PANORAMA A.H. EXT.1
3839;PARK CENTRAL
3840;PARK TOWN
3841;PARK TOWN EXT.3
3842;PARK TOWN EXT
3843;PARK VIEW
3844;PARK VIEW EXT.1
3845;PARK WOOD
3846;PARK WOOD EXT.1
3847;PARK WOOD EXT.3
3848;PARK WOOD EXT.4
3849;PARKHURST
3850;PARKMORE
3851;PARKMORE EXT.1
3852;PARKTOWN NORTH
3853;PARKVIEW GOLF COURSE 312-IR
3854;PATLYNN A.H.
3855;PAULSHOF
3856;PAULSHOF EXT.1
3857;PAULSHOF EXT.2
3858;PAULSHOF EXT.3
3859;PAULSHOF EXT.8
3860;PAULSHOF EXT.9
3861;PAULSHOF EXT.10
3862;PAULSHOF EXT.14
3863;PAULSHOF EXT.15
3864;PAULSHOF EXT.16
3865;PAULSHOF EXT.18
3866;PAULSHOF EXT.20
3867;PAULSHOF EXT.26
3868;PAULSHOF EXT.28
3869;PAULSHOF EXT.29
3870;PAULSHOF EXT.31
3871;PAULSHOF EXT.32
3872;PAULSHOF EXT.34
3873;PAULSHOF EXT.38
3874;PAULSHOF EXT.39
3875;PAULSHOF EXT.40
3876;PAULSHOF EXT.41
3877;PAULSHOF EXT.42
3878;PAULSHOF EXT.44
3879;PAULSHOF EXT.45
3880;PAULSHOF EXT.46
3881;PAULSHOF EXT.47
3882;PAULSHOF EXT.50
3883;PAULSHOF EXT.51
3884;PAULSHOF EXT.52
3885;PAULSHOF EXT.53
3886;PAULSHOF EXT.54
3887;PAULSHOF EXT.55
3888;PAULSHOF EXT.57
3889;PAULSHOF EXT.59
3890;PAULSHOF EXT.60
3891;PAULSHOF EXT.61
3892;PAULSHOF EXT.65
3893;PAULSHOF EXT.68
3894;PAULSHOF EXT.69
3895;PAULSHOF EXT.70
3896;PAULSHOF EXT.71
3897;PAULSHOF EXT.72
3898;PAULSHOF EXT.75
3899;PAULSHOF EXT.76
3900;PAULSHOF EXT.79
3901;PAULSHOF EXT.81
3902;PAULSHOF EXT.82
3903;PAULSHOF EXT.83
3904;PAULSHOF EXT.84
3905;PAULSHOF EXT.89
3906;PAULSHOF A.H.
3907;PAULSHOF A.H. EXT.2
3908;PAULSHOF A.H. EXT.3
3909;PENNYLANE 342-IQ
3910;PENNYVILLE
3911;PENNYVILLE EXT.1
3912;PERCELIA ESTATE
3913;PERCELIA ESTATE EXT.1
3914;PERCELIA ESTATE EXT.2
3915;PETERVALE
3916;PETERVALE EXT.4
3917;PETERVALE EXT.5
3918;PETRUS VLEI 144-IR
3919;PHIRI
3920;PIERNEEF PARK
3921;PIERNEEF PARK EXT.1
3922;PIMVILLE ZONE 1
3923;PIMVILLE ZONE 1 EXT
3924;PIMVILLE ZONE 2
3925;PIMVILLE ZONE 3
3926;PIMVILLE ZONE 4
3927;PIMVILLE ZONE 5
3928;PIMVILLE ZONE 6
3929;PIMVILLE ZONE 7
3930;PIMVILLE ZONE 9
3931;PINE PARK
3932;PINE PARK EXT.1
3933;PINE PARK EXT.2
3934;PINE SLOPES A.H.
3935;PIONEERS PARK 119-IR
3936;PLOOYSVILLE A.H.
3937;POORTJIE
3938;POORTJIE 338-IQ
3939;POORTVIEW
3940;POORTVIEW EXT.1
3941;POORTVIEW EXT.3
3942;POORTVIEW EXT.4
3943;POORTVIEW EXT.6
3944;POORTVIEW EXT.8
3945;POORTVIEW EXT.9
3946;POORTVIEW EXT.13
3947;POORTVIEW EXT.14
3948;POORTVIEW EXT.15
3949;POORTVIEW EXT.17
3950;POORTVIEW EXT.22
3951;POORTVIEW EXT.27
3952;POORTVIEW EXT.29
3953;POORTVIEW EXT.33
3954;POORTVIEW EXT.36
3955;POORTVIEW EXT.46
3956;POORTVIEW EXT.47
3957;POORTVIEW EXT.51
3958;POORTVIEW EXT.52
3959;POORTVIEW EXT.54
3960;POORTVIEW A.H.
3961;POWER PARK
3962;POWER PARK EXT.2
3963;POWER PARK EXT.3
3964;PRAEGVILLE
3965;PRESIDENT PARK EXT.1
3966;PRESIDENT PARK EXT.4
3967;PRESIDENT PARK EXT.7
3968;PRESIDENT PARK EXT.10
3969;PRESIDENT PARK EXT.11
3970;PRESIDENT PARK EXT.14
3971;PRESIDENT PARK EXT.17
3972;PRESIDENT PARK EXT.19
3973;PRESIDENT PARK EXT.30
3974;PRESIDENT PARK EXT.31
3975;PRESIDENT PARK EXT.36
3976;PRESIDENT PARK EXT.38
3977;PRESIDENT PARK EXT.41
3978;PRESIDENT PARK EXT.42
3979;PRESIDENT PARK EXT.48
3980;PRESIDENT PARK EXT.60
3981;PRESIDENT PARK EXT.66
3982;PRESIDENT PARK EXT.68
3983;PRESIDENT PARK EXT.71
3984;PRESIDENT PARK A.H.
3985;PRESIDENT RIDGE
3986;PRESIDENT RIDGE EXT.1
3987;PRESIDENT RIDGE EXT.6
3988;PRESIDENT RIDGE EXT.7
3989;PRINCESS
3990;PRINCESS EXT.12
3991;PRINCESS EXT.13
3992;PRINCESS EXT.14
3993;PRINCESS EXT.15
3994;PRINCESS EXT.19
3995;PRINCESS EXT.20
3996;PRINCESS EXT.21
3997;PRINCESS EXT.22
3998;PRINCESS EXT.23
3999;PRINCESS EXT.25
4000;PRINCESS EXT.26
4001;PRINCESS EXT.27
4002;PRINCESS EXT.29
4003;PRINCESS EXT.30
4004;PRINCESS EXT.31
4005;PRINCESS EXT.32
4006;PRINCESS EXT.33
4007;PRINCESS EXT.34
4008;PRINCESS EXT.35
4009;PRINCESS EXT.36
4010;PRINCESS EXT.37
4011;PRINCESS EXT.38
4012;PRINCESS EXT.39
4013;PRINCESS EXT.41
4014;PRINCESS EXT.43
4015;PRINCESS EXT.46
4016;PRINCESS EXT.48
4017;PRINCESS EXT.49
4018;PRINCESS EXT.52
4019;PRINCESS EXT.54
4020;PRINCESS EXT.58
4021;PRINCESS EXT.60
4022;PRINCESS EXT.62
4023;PRINCESS EXT.63
4024;PRINCESS A.H.
4025;PRINCESS A.H. EXT.1
4026;PRINCESS A.H. EXT.2
4027;PRINCESS A.H. EXT.3
4028;PRINCESS A.H. EXT.4
4029;PRINCETON 311-IQ
4030;PROLECON
4031;PROLECON EXT.1
4032;PROLECON EXT.4
4033;PROTEA
4034;PROTEA CITY
4035;PROTEA GARDENS
4036;PROTEA GLEN
4037;PROTEA GLEN EXT.1
4038;PROTEA GLEN EXT.2
4039;PROTEA GLEN EXT.3
4040;PROTEA GLEN EXT.4
4041;PROTEA GLEN EXT.6
4042;PROTEA GLEN EXT.7
4043;PROTEA GLEN EXT.8
4044;PROTEA GLEN EXT.9
4045;PROTEA GLEN EXT.10
4046;PROTEA GLEN EXT.11
4047;PROTEA GLEN EXT.12
4048;PROTEA GLEN EXT.13
4049;PROTEA GLEN EXT.14
4050;PROTEA GLEN EXT.15
4051;PROTEA GLEN EXT.16
4052;PROTEA GLEN EXT.20
4053;PROTEA GLEN EXT.22
4054;PROTEA GLEN EXT.24
4055;PROTEA GLEN EXT.26
4056;PROTEA GLEN EXT.27
4057;PROTEA GLEN EXT.28
4058;PROTEA GLEN EXT.29
4059;PROTEA GLEN EXT.30
4060;PROTEA GLEN EXT.31
4061;PROTEA GLEN EXT.34
4062;PROTEA GLEN EXT.39
4063;PROTEA GLEN EXT.40
4064;PROTEA GLEN EXT.41
4065;PROTEA GLEN EXT.43
4066;PROTEA GLEN EXT.44
4067;PROTEA GLEN EXT.45
4068;PROTEA GLEN EXT.52
4069;PROTEA INDUSTRIAL PARK
4070;PROTEA INDUSTRIAL PARK EXT.8
4071;PROTEA INDUSTRIAL PARK EXT.14
4072;PROTEA NORTH
4073;PROTEA NORTH EXT.1
4074;PROTEA SOUTH EXT.1
4075;PUTCOTON
4076;QUELLERINA
4077;QUELLERINA EXT.1
4078;QUELLERINA EXT.4
4079;QUELLERINA EXT.7
4080;RABIE RIDGE
4081;RABIE RIDGE EXT.1
4082;RABIE RIDGE EXT.2
4083;RABIE RIDGE EXT.4
4084;RABIE RIDGE EXT.5
4085;RACECOURSE
4086;RADIOKOP EXT.3
4087;RADIOKOP EXT.4
4088;RADIOKOP EXT.6
4089;RADIOKOP EXT.7
4090;RADIOKOP EXT.8
4091;RADIOKOP EXT.9
4092;RADIOKOP EXT.10
4093;RADIOKOP EXT.13
4094;RADIOKOP EXT.15
4095;RADIOKOP EXT.16
4096;RADIOKOP EXT.17
4097;RADIOKOP EXT.20
4098;RADIOKOP EXT.21
4099;RADIOKOP EXT.22
4100;RADIOKOP EXT.23
4101;RADIOKOP EXT.27
4102;RADIOKOP EXT.29
4103;RADIOKOP EXT.30
4104;RADIOKOP EXT.31
4105;RADIOKOP EXT.32
4106;RADIOKOP EXT.33
4107;RADIOKOP EXT.34
4108;RADIOKOP EXT.35
4109;RADIOKOP EXT.36
4110;RADIOKOP EXT.37
4111;RADIOKOP EXT.38
4112;RADIOKOP EXT.41
4113;RADIOKOP EXT.42
4114;RADIOKOP EXT.43
4115;RADIOKOP EXT.49
4116;RADIOKOP EXT.50
4117;RADIOKOP EXT.53
4118;RADIOKOP A.H.
4119;RAEDENE ESTATE
4120;RAEDENE ESTATE EXT.1
4121;RAND LEASES EXT.1
4122;RAND LEASES EXT.2
4123;RAND LEASES EXT.4
4124;RAND LEASES EXT.5
4125;RAND LEASES EXT.10
4126;RAND VIEW
4127;RANDJESFONTEIN
4128;RANDJESFONTEIN 405-JR
4129;RANDJESLAAGTE 97-IR
4130;RANDJESPARK EXT.1
4131;RANDJESPARK EXT.6
4132;RANDJESPARK EXT.7
4133;RANDJESPARK EXT.8
4134;RANDJESPARK EXT.9
4135;RANDJESPARK EXT.11
4136;RANDJESPARK EXT.13
4137;RANDJESPARK EXT.14
4138;RANDJESPARK EXT.15
4139;RANDJESPARK EXT.16
4140;RANDJESPARK EXT.17
4141;RANDJESPARK EXT.18
4142;RANDJESPARK EXT.19
4143;RANDJESPARK EXT.20
4144;RANDJESPARK EXT.21
4145;RANDJESPARK EXT.22
4146;RANDJESPARK EXT.23
4147;RANDJESPARK EXT.25
4148;RANDJESPARK EXT.26
4149;RANDJESPARK EXT.27
4150;RANDJESPARK EXT.28
4151;RANDJESPARK EXT.29
4152;RANDJESPARK EXT.30
4153;RANDJESPARK EXT.31
4154;RANDJESPARK EXT.32
4155;RANDJESPARK EXT.34
4156;RANDJESPARK EXT.36
4157;RANDJESPARK EXT.37
4158;RANDJESPARK EXT.38
4159;RANDJESPARK EXT.39
4160;RANDJESPARK EXT.40
4161;RANDJESPARK EXT.41
4162;RANDJESPARK EXT.42
4163;RANDJESPARK EXT.44
4164;RANDJESPARK EXT.46
4165;RANDJESPARK EXT.47
4166;RANDJESPARK EXT.48
4167;RANDJESPARK EXT.49
4168;RANDJESPARK EXT.50
4169;RANDJESPARK EXT.51
4170;RANDJESPARK EXT.52
4171;RANDJESPARK EXT.62
4172;RANDJESPARK EXT.63
4173;RANDJESPARK EXT.64
4174;RANDJESPARK EXT.65
4175;RANDJESPARK EXT.66
4176;RANDJESPARK EXT.67
4177;RANDJESPARK EXT.68
4178;RANDJESPARK EXT.69
4179;RANDJESPARK EXT.70
4180;RANDJESPARK EXT.71
4181;RANDJESPARK EXT.72
4182;RANDJESPARK EXT.73
4183;RANDJESPARK EXT.74
4184;RANDJESPARK EXT.75
4185;RANDJESPARK EXT.76
4186;RANDJESPARK EXT.77
4187;RANDJESPARK EXT.79
4188;RANDJESPARK EXT.80
4189;RANDJESPARK EXT.90
4190;RANDJESPARK EXT.91
4191;RANDJESPARK EXT.92
4192;RANDJESPARK EXT.93
4193;RANDJESPARK EXT.94
4194;RANDJESPARK EXT.95
4195;RANDJESPARK EXT.96
4196;RANDJESPARK EXT.97
4197;RANDJESPARK EXT.98
4198;RANDJESPARK EXT.100
4199;RANDJESPARK EXT.103
4200;RANDJESPARK EXT.104
4201;RANDJESPARK EXT.105
4202;RANDJESPARK EXT.106
4203;RANDJESPARK EXT.107
4204;RANDJESPARK EXT.109
4205;RANDJESPARK EXT.111
4206;RANDJESPARK EXT.112
4207;RANDJESPARK EXT.115
4208;RANDJESPARK EXT.116
4209;RANDJESPARK EXT.117
4210;RANDJESPARK EXT.118
4211;RANDJESPARK EXT.119
4212;RANDJESPARK EXT.120
4213;RANDJESPARK EXT.121
4214;RANDJESPARK EXT.122
4215;RANDJESPARK EXT.123
4216;RANDJESPARK EXT.124
4217;RANDJESPARK EXT.125
4218;RANDJESPARK EXT.127
4219;RANDJESPARK EXT.129
4220;RANDJESPARK EXT.130
4221;RANDJESPARK EXT.131
4222;RANDJESPARK EXT.132
4223;RANDJESPARK EXT.134
4224;RANDJESPARK EXT.136
4225;RANDJESPARK EXT.137
4226;RANDJESPARK EXT.141
4227;RANDJESPARK EXT.142
4228;RANDJESPARK EXT.145
4229;RANDJESPARK EXT.146
4230;RANDJESPARK ESTATE EXT.1
4231;RANDPARK
4232;RANDPARK EXT.2
4233;RANDPARK EXT.3
4234;RANDPARK EXT.4
4235;RANDPARK EXT.5
4236;RANDPARK EXT.6
